CurveX,CurveY,Midline1X,Midline1Y,Midline2X,Midline2Y,DistanceAlongMidline,Frame,AbsX,AbsY,MidlineSlope 
0.000000,0.454182,538.000000,549.000000,614.000000,543.000000,0.000000,62.000000,538.000000,548.545818,-0.078947 
2.538810,-0.017365,538.000000,549.000000,614.000000,543.000000,2.538810,62.000000,540.530935,548.816932,-0.078947 
5.077620,-0.345654,538.000000,549.000000,614.000000,543.000000,5.077620,62.000000,543.061870,548.944789,-0.078947 
7.616430,-0.529646,538.000000,549.000000,614.000000,543.000000,7.616430,62.000000,545.592805,548.928349,-0.078947 
10.155239,-0.545513,538.000000,549.000000,614.000000,543.000000,10.155239,62.000000,548.123739,548.743784,-0.078947 
12.694049,-0.457962,538.000000,549.000000,614.000000,543.000000,12.694049,62.000000,550.654674,548.455800,-0.078947 
15.232859,-0.385637,538.000000,549.000000,614.000000,543.000000,15.232859,62.000000,553.185609,548.183043,-0.078947 
17.771669,-0.344933,538.000000,549.000000,614.000000,543.000000,17.771669,62.000000,555.716544,547.941907,-0.078947 
20.310479,-0.343765,538.000000,549.000000,614.000000,543.000000,20.310479,62.000000,558.247479,547.740306,-0.078947 
22.849289,-0.341940,538.000000,549.000000,614.000000,543.000000,22.849289,62.000000,560.778414,547.538049,-0.078947 
25.388099,-0.382558,538.000000,549.000000,614.000000,543.000000,25.388099,62.000000,563.309349,547.378235,-0.078947 
27.926909,-0.566376,538.000000,549.000000,614.000000,543.000000,27.926909,62.000000,565.840283,547.361621,-0.078947 
30.465718,-0.803895,538.000000,549.000000,614.000000,543.000000,30.465718,62.000000,568.371218,547.398707,-0.078947 
33.004528,-1.101600,538.000000,549.000000,614.000000,543.000000,33.004528,62.000000,570.902153,547.495980,-0.078947 
35.543338,-1.394201,538.000000,549.000000,614.000000,543.000000,35.543338,62.000000,573.433088,547.588148,-0.078947 
38.082148,-1.612699,538.000000,549.000000,614.000000,543.000000,38.082148,62.000000,575.964023,547.606213,-0.078947 
40.620958,-1.859947,538.000000,549.000000,614.000000,543.000000,40.620958,62.000000,578.494958,547.653029,-0.078947 
43.159768,-2.139254,538.000000,549.000000,614.000000,543.000000,43.159768,62.000000,581.025893,547.731904,-0.078947 
45.698578,-2.451790,538.000000,549.000000,614.000000,543.000000,45.698578,62.000000,583.556827,547.844008,-0.078947 
48.237388,-2.722839,538.000000,549.000000,614.000000,543.000000,48.237388,62.000000,586.087762,547.914624,-0.078947 
50.776197,-2.953860,538.000000,549.000000,614.000000,543.000000,50.776197,62.000000,588.618697,547.945213,-0.078947 
53.315007,-3.212955,538.000000,549.000000,614.000000,543.000000,53.315007,62.000000,591.149632,548.003876,-0.078947 
55.853817,-3.420976,538.000000,549.000000,614.000000,543.000000,55.853817,62.000000,593.680567,548.011464,-0.078947 
58.392627,-3.507833,538.000000,549.000000,614.000000,543.000000,58.392627,62.000000,596.211502,547.897889,-0.078947 
60.931437,-3.441810,538.000000,549.000000,614.000000,543.000000,60.931437,62.000000,598.742437,547.631434,-0.078947 
63.470247,-3.369710,538.000000,549.000000,614.000000,543.000000,63.470247,62.000000,601.273371,547.358901,-0.078947 
66.009057,-3.325681,538.000000,549.000000,614.000000,543.000000,66.009057,62.000000,603.804306,547.114440,-0.078947 
68.547866,-2.979757,538.000000,549.000000,614.000000,543.000000,68.547866,62.000000,606.335241,546.568083,-0.078947 
71.086676,-2.408209,538.000000,549.000000,614.000000,543.000000,71.086676,62.000000,608.866176,545.796103,-0.078947 
73.625486,-1.611075,538.000000,549.000000,614.000000,543.000000,73.625486,62.000000,611.397111,544.798537,-0.078947 
76.164296,-0.569547,538.000000,549.000000,614.000000,543.000000,76.164296,62.000000,613.928046,543.556576,-0.078947 
0.000000,1.414198,535.000000,551.000000,611.000000,545.000000,0.000000,65.000000,535.000000,549.585802,-0.078947 
2.535306,0.943441,535.000000,551.000000,611.000000,545.000000,2.535306,65.000000,537.527442,549.856403,-0.078947 
5.070612,0.617640,535.000000,551.000000,611.000000,545.000000,5.070612,65.000000,540.054884,549.982049,-0.078947 
7.605919,0.436440,535.000000,551.000000,611.000000,545.000000,7.605919,65.000000,542.582326,549.963092,-0.078947 
10.141225,0.413183,535.000000,551.000000,611.000000,545.000000,10.141225,65.000000,545.109768,549.786193,-0.078947 
12.676531,0.463065,535.000000,551.000000,611.000000,545.000000,12.676531,65.000000,547.637211,549.536156,-0.078947 
15.211837,0.560901,535.000000,551.000000,611.000000,545.000000,15.211837,65.000000,550.164653,549.238165,-0.078947 
17.747144,0.650406,535.000000,551.000000,611.000000,545.000000,17.747144,65.000000,552.692095,548.948504,-0.078947 
20.282450,0.692137,535.000000,551.000000,611.000000,545.000000,20.282450,65.000000,555.219537,548.706617,-0.078947 
22.817756,0.726813,535.000000,551.000000,611.000000,545.000000,22.817756,65.000000,557.746979,548.471785,-0.078947 
25.353062,0.771680,535.000000,551.000000,611.000000,545.000000,25.353062,65.000000,560.274421,548.226762,-0.078947 
27.888369,0.866573,535.000000,551.000000,611.000000,545.000000,27.888369,65.000000,562.801863,547.931713,-0.078947 
30.423675,0.992754,535.000000,551.000000,611.000000,545.000000,30.423675,65.000000,565.329305,547.605377,-0.078947 
32.958981,1.092376,535.000000,551.000000,611.000000,545.000000,32.958981,65.000000,567.856747,547.305600,-0.078947 
35.494287,1.000606,535.000000,551.000000,611.000000,545.000000,35.494287,65.000000,570.384189,547.197213,-0.078947 
38.029594,0.759664,535.000000,551.000000,611.000000,545.000000,38.029594,65.000000,572.911632,547.238000,-0.078947 
40.564900,0.409938,535.000000,551.000000,611.000000,545.000000,40.564900,65.000000,575.439074,547.387570,-0.078947 
43.100206,-0.050884,535.000000,551.000000,611.000000,545.000000,43.100206,65.000000,577.966516,547.648236,-0.078947 
