CurveX,CurveY,Midline1X,Midline1Y,Midline2X,Midline2Y,DistanceAlongMidline,Frame,AbsX,AbsY,MidlineSlope 
29.401531,2.957157,264.000000,521.000000,558.000000,514.000000,29.401531,156.000000,293.393200,517.342806,-0.023810 
36.751913,3.548890,264.000000,521.000000,558.000000,514.000000,36.751913,156.000000,300.741500,516.576064,-0.023810 
44.102296,4.399366,264.000000,521.000000,558.000000,514.000000,44.102296,156.000000,308.089801,515.550579,-0.023810 
51.452679,5.489828,264.000000,521.000000,558.000000,514.000000,51.452679,156.000000,315.438101,514.285108,-0.023810 
58.803061,5.920852,264.000000,521.000000,558.000000,514.000000,58.803061,156.000000,322.786401,513.679075,-0.023810 
66.153444,6.012411,264.000000,521.000000,558.000000,514.000000,66.153444,156.000000,330.134701,513.412507,-0.023810 
73.503826,6.783849,264.000000,521.000000,558.000000,514.000000,73.503826,156.000000,337.483001,512.466060,-0.023810 
80.854209,8.308462,264.000000,521.000000,558.000000,514.000000,80.854209,156.000000,344.831301,510.766438,-0.023810 
88.204592,10.758398,264.000000,521.000000,558.000000,514.000000,88.204592,156.000000,352.179601,508.141493,-0.023810 
95.554974,12.954350,264.000000,521.000000,558.000000,514.000000,95.554974,156.000000,359.527901,505.770532,-0.023810 
102.905357,14.252478,264.000000,521.000000,558.000000,514.000000,102.905357,156.000000,366.876201,504.297394,-0.023810 
110.255740,14.961370,264.000000,521.000000,558.000000,514.000000,110.255740,156.000000,374.224501,503.413494,-0.023810 
117.606122,15.646425,264.000000,521.000000,558.000000,514.000000,117.606122,156.000000,381.572801,502.553429,-0.023810 
124.956505,16.115090,264.000000,521.000000,558.000000,514.000000,124.956505,156.000000,388.921101,501.909755,-0.023810 
132.306888,16.275401,264.000000,521.000000,558.000000,514.000000,132.306888,156.000000,396.269402,501.574435,-0.023810 
139.657270,16.163714,264.000000,521.000000,558.000000,514.000000,139.657270,156.000000,403.617702,501.511112,-0.023810 
147.007653,15.467307,264.000000,521.000000,558.000000,514.000000,147.007653,156.000000,410.966002,502.032510,-0.023810 
